words;T1;T2;T3;T4;T5;T6;T7
enjoy;0,000141247;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
veget;5,23E-06;2,44E-05;0,000295177;0,001866096;3,37E-05;0,000155311;4,10E-06
tulan;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
ruder;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
venus;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
board;3,31E-05;3,48E-06;6,02E-06;3,44E-05;3,37E-05;1,33E-05;4,10E-06
triol;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
modus;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
kappa;1,74E-06;9,41E-05;6,02E-06;1,85E-05;3,37E-05;0,000146436;0,000217459
flyer;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
unten;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
scant;1,92E-05;3,48E-06;6,02E-06;7,94E-06;3,37E-05;1,33E-05;4,10E-06
pyrin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
fluid;5,23E-06;8,01E-05;6,02E-06;0,00354426;3,37E-05;0,000377184;0,000160017
pyren;1,74E-06;1,05E-05;6,63E-05;1,32E-05;3,37E-05;4,44E-06;4,10E-06
crest;1,74E-06;1,05E-05;6,02E-06;0,000198521;0,000101044;4,44E-06;1,23E-05
surah;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cacao;1,74E-06;3,48E-06;7,83E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hazan;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
shape;0,00038189;3,48E-06;0,000102408;0,001082601;3,37E-05;0,000119811;0,000160017
quota;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
upper;6,10E-05;0,000310117;5,42E-05;0,000394395;3,37E-05;4,44E-06;4,10E-06
photo;7,50E-05;3,48E-06;0,000210841;5,03E-05;3,37E-05;4,44E-06;4,10E-06
livni;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
purpl;1,74E-06;3,48E-06;1,81E-05;2,38E-05;3,37E-05;1,33E-05;4,10E-06
diari;4,71E-05;2,44E-05;6,02E-06;7,94E-06;3,37E-05;2,22E-05;4,10E-06
indic;0,002150091;0,001160327;0,003307189;0,00237431;0,000101044;0,002161044;0,001029853
triad;2,27E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;2,05E-05
embol;1,74E-06;1,05E-05;6,02E-06;0,000299105;3,37E-05;4,44E-06;4,10E-06
chute;1,74E-06;3,48E-06;6,02E-06;6,62E-05;3,37E-05;4,44E-06;4,10E-06
phone;0,000207511;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
radic;6,80E-05;3,48E-06;0,000271081;2,65E-06;3,37E-05;0,00031506;1,23E-05
annam;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
irpmu;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
shahu;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
reali;8,72E-06;3,48E-06;1,81E-05;2,38E-05;3,37E-05;1,33E-05;4,10E-06
hamak;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
dogpr;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
guest;8,72E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
freez;1,74E-06;2,44E-05;1,81E-05;7,68E-05;3,37E-05;1,33E-05;1,23E-05
pizza;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hound;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
eluvi;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
rppdi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
trunk;5,23E-06;3,48E-06;6,02E-06;8,21E-05;3,37E-05;4,44E-06;2,05E-05
navon;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ttntv;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;6,15E-05
logop;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
slant;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
spree;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
texel;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
ariak;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
oxidi;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;3,99E-05;4,10E-06
elavl;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
gojal;1,74E-06;3,48E-06;6,02E-06;3,44E-05;3,37E-05;4,44E-06;4,10E-06
areal;1,74E-06;3,48E-06;1,81E-05;5,03E-05;3,37E-05;4,44E-06;4,10E-06
mndwi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
seren;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rutil;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
chara;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
mason;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
blanc;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
zhang;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
swale;1,74E-06;3,48E-06;6,02E-06;7,68E-05;3,37E-05;4,44E-06;4,10E-06
lager;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cloud;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
stasi;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
denoi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
spool;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
sleep;0,000197048;0,001327582;6,02E-06;2,65E-06;3,37E-05;3,11E-05;4,10E-06
titer;1,74E-06;3,83E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;6,15E-05
delic;8,72E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
eiter;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
empti;8,72E-06;1,74E-05;1,81E-05;8,73E-05;3,37E-05;4,44E-06;4,10E-06
mlali;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ossif;1,74E-06;8,71E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,51E-05
rdson;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
plain;1,74E-06;5,23E-05;4,22E-05;0,000124406;3,37E-05;4,44E-06;2,05E-05
stake;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
remix;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fragi;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cacta;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
datum;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;2,22E-05;4,10E-06
mrdre;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
alloc;0,000217974;3,48E-06;5,42E-05;2,38E-05;3,37E-05;4,88E-05;4,10E-06
spill;1,57E-05;3,48E-06;0,000319273;1,32E-05;3,37E-05;4,44E-06;4,10E-06
dlpfc;5,06E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
start;0,000144734;0,00042162;6,02E-06;0,000140288;3,37E-05;3,11E-05;0,000143605
gover;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
morph;4,01E-05;1,05E-05;5,42E-05;2,65E-06;3,37E-05;4,44E-06;2,87E-05
gsame;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
aacvd;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hoogh;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
achil;1,74E-06;6,62E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;2,05E-05
spino;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
gpfem;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
roman;1,57E-05;3,48E-06;6,02E-06;2,38E-05;3,37E-05;4,44E-06;4,10E-06
ashra;1,74E-06;6,62E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ketac;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
kengn;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
began;2,96E-05;5,92E-05;1,81E-05;1,32E-05;3,37E-05;4,88E-05;4,10E-06
inlay;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
nerva;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sixti;6,80E-05;0,000149832;6,02E-06;1,32E-05;3,37E-05;1,33E-05;1,23E-05
hepat;1,74E-06;8,01E-05;6,02E-06;2,65E-06;3,37E-05;0,000448184;0,000258489
biota;1,74E-06;3,48E-06;5,42E-05;2,38E-05;3,37E-05;4,44E-06;1,23E-05
shgcs;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
theta;5,23E-06;1,74E-05;6,02E-06;0,000108525;3,37E-05;6,66E-05;1,23E-05
palop;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
crust;1,74E-06;3,48E-06;6,63E-05;0,000124406;3,37E-05;4,44E-06;4,10E-06
phase;0,000130784;0,000289211;4,22E-05;0,000659089;3,37E-05;0,001184803;0,000291313
essay;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
pupil;0,000106371;1,74E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
vmpfc;4,36E-05;3,83E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pcmhs;1,74E-06;1,05E-05;7,83E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mglur;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;0,000146436;4,10E-06
occup;9,59E-05;0,00022649;4,22E-05;2,65E-06;0,000101044;0,000217436;1,23E-05
print;1,22E-05;9,41E-05;0,000475898;0,000277929;3,37E-05;4,44E-06;0,000209253
forag;5,23E-06;1,05E-05;0,000102408;9,26E-05;3,37E-05;4,44E-06;4,10E-06
soret;1,74E-06;3,48E-06;6,02E-06;3,44E-05;3,37E-05;4,44E-06;4,10E-06
mesma;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
april;1,74E-06;0,000128925;6,63E-05;5,03E-05;3,37E-05;4,44E-06;4,10E-06
zonat;1,74E-06;3,48E-06;6,02E-06;2,38E-05;3,37E-05;4,44E-06;1,23E-05
gocad;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fuell;1,74E-06;3,48E-06;6,02E-06;1,32E-05;3,37E-05;4,44E-06;2,05E-05
spout;1,74E-06;3,48E-06;6,02E-06;5,56E-05;3,37E-05;4,44E-06;4,10E-06
weber;1,74E-06;3,48E-06;6,02E-06;1,85E-05;0,000101044;4,44E-06;4,10E-06
julia;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ensur;7,85E-05;3,14E-05;0,000138553;0,000108525;3,37E-05;1,33E-05;2,87E-05
immin;1,22E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;2,22E-05;4,10E-06
youku;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
oocyt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;2,05E-05
spect;1,74E-06;4,53E-05;6,02E-06;2,65E-06;0,00023577;4,44E-06;4,10E-06
unmin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
pmcdr;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mngcs;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
ordin;1,92E-05;1,74E-05;1,81E-05;2,38E-05;3,37E-05;1,33E-05;4,10E-06
marit;5,06E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
wrist;1,22E-05;9,41E-05;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
modal;0,000193561;0,000128925;6,02E-06;7,94E-06;3,37E-05;2,22E-05;0,000118987
depth;9,24E-05;1,05E-05;0,000138553;0,001537875;3,37E-05;4,44E-06;4,51E-05
cyver;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
safer;1,22E-05;2,44E-05;1,81E-05;2,65E-06;3,37E-05;3,11E-05;4,10E-06
elimi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
nzesm;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
lnpep;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
xixth;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
watch;0,000148222;3,48E-06;1,81E-05;1,32E-05;3,37E-05;4,44E-06;4,10E-06
helen;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rabat;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
graft;1,74E-06;0,000219521;0,000367465;7,94E-06;3,37E-05;4,44E-06;0,000209253
giant;1,74E-06;3,48E-06;3,01E-05;2,65E-06;0,000101044;4,44E-06;0,000127193
eaaak;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
marri;6,80E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
bread;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;1,23E-05
avnir;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
nasal;1,74E-06;0,000156801;1,81E-05;2,65E-06;3,37E-05;3,99E-05;4,51E-05
etoac;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
ignor;9,94E-05;1,05E-05;3,01E-05;2,38E-05;3,37E-05;4,44E-06;1,23E-05
rnase;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
negri;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
deliv;0,000113346;3,48E-06;6,02E-06;3,44E-05;3,37E-05;7,54E-05;0,000258489
chyme;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
redor;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
retri;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ergon;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cfetr;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
share;0,000981753;0,000135894;1,81E-05;2,65E-06;3,37E-05;3,11E-05;0,000242077
elect;0,000186585;4,53E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;1,23E-05
capit;0,000134272;3,48E-06;5,42E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
rankl;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000127193
konno;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
mwsns;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ostra;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
franc;4,36E-05;0,000156801;6,02E-06;4,50E-05;3,37E-05;1,33E-05;4,10E-06
mutat;1,74E-06;0,00081885;6,02E-06;2,65E-06;3,37E-05;0,000235186;0,001793012
nopow;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sindh;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
angul;1,74E-06;7,32E-05;6,02E-06;1,85E-05;3,37E-05;4,44E-06;4,10E-06
aeuro;1,74E-06;5,23E-05;5,42E-05;2,38E-05;3,37E-05;4,44E-06;4,10E-06
touch;0,000263312;3,48E-06;6,02E-06;1,85E-05;3,37E-05;4,44E-06;1,23E-05
sensu;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
acryl;1,74E-06;3,48E-06;0,000271081;1,85E-05;3,37E-05;4,44E-06;4,10E-06
spdef;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
otago;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
coral;1,74E-06;3,48E-06;5,42E-05;2,65E-06;0,002862917;4,44E-06;1,23E-05
priel;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
adopt;0,000329576;3,48E-06;0,000102408;0,000256754;3,37E-05;1,33E-05;0,000110781
crome;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
gonad;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,51E-05
weibo;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gadam;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
girth;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
suchi;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
viola;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
grace;1,74E-06;3,48E-06;6,02E-06;4,50E-05;3,37E-05;4,44E-06;4,10E-06
embay;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
istag;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
misus;0,000102884;6,62E-05;6,02E-06;2,65E-06;3,37E-05;3,99E-05;4,10E-06
efect;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
staff;0,000343526;2,44E-05;3,01E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
grate;4,71E-05;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
snake;5,23E-06;3,14E-05;6,02E-06;3,97E-05;3,37E-05;4,44E-06;4,10E-06
decea;1,74E-06;4,53E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
labda;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
selfi;1,74E-06;3,48E-06;0,000138553;2,65E-06;3,37E-05;4,44E-06;4,10E-06
braze;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
runup;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hermf;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
coley;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
endur;5,75E-05;1,74E-05;6,02E-06;2,65E-06;3,37E-05;3,11E-05;4,10E-06
globe;1,22E-05;3,48E-06;1,81E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
playa;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rhces;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;6,15E-05
heatz;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
opnet;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
midst;8,72E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
drawn;8,89E-05;3,83E-05;1,81E-05;7,94E-06;3,37E-05;3,11E-05;2,87E-05
joint;0,000245874;0,00113942;6,02E-06;0,0001297;3,37E-05;4,44E-06;0,000209253
merck;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sweet;5,23E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;0,000110937;4,10E-06
aloud;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
polut;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
topic;0,000374915;0,000114987;6,02E-06;1,32E-05;3,37E-05;5,77E-05;0,000143605
upcom;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;1,23E-05
prose;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dater;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fecit;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
bruce;1,74E-06;3,83E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cover;6,10E-05;0,000177708;0,000536138;0,001574932;3,37E-05;1,33E-05;0,000160017
irrev;1,74E-06;1,05E-05;6,63E-05;1,85E-05;3,37E-05;8,43E-05;3,69E-05
inlet;1,74E-06;3,48E-06;0,000102408;0,000436746;3,37E-05;4,44E-06;4,10E-06
donou;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
klucz;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
advic;4,36E-05;5,92E-05;6,02E-06;7,94E-06;3,37E-05;1,33E-05;4,10E-06
kahan;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
inmci;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
tpanc;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
micro;8,72E-06;3,48E-06;0,000536138;0,000267341;3,37E-05;1,33E-05;0,000127193
katow;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
itali;4,71E-05;5,23E-05;0,000114456;7,94E-06;3,37E-05;2,22E-05;4,10E-06
brown;5,23E-06;3,48E-06;6,63E-05;5,56E-05;3,37E-05;0,000146436;4,10E-06
chauv;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
attir;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
women;0,001082893;0,001571494;6,02E-06;2,65E-06;3,37E-05;5,77E-05;2,87E-05
weigh;2,62E-05;1,05E-05;6,02E-06;7,94E-06;3,37E-05;3,99E-05;4,10E-06
fibro;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
berat;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
xienc;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
muscl;2,27E-05;0,000449496;4,22E-05;6,62E-05;3,37E-05;0,000403809;0,000718025
desir;0,000448154;1,74E-05;0,000114456;7,15E-05;0,000101044;1,33E-05;1,23E-05
szita;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hoehn;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
emmet;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
qqqpp;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
bunch;1,74E-06;3,48E-06;4,22E-05;2,65E-06;3,37E-05;4,44E-06;1,23E-05
weill;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
carex;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
proxi;5,06E-05;2,44E-05;5,42E-05;1,32E-05;3,37E-05;2,22E-05;4,10E-06
testb;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rapid;0,000109859;0,000170739;0,000560234;0,000378513;3,37E-05;0,000465934;0,000701613
arter;1,74E-06;3,83E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
cough;1,74E-06;0,00016377;1,81E-05;2,65E-06;3,37E-05;3,99E-05;4,10E-06
sepia;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sight;2,62E-05;2,44E-05;1,81E-05;2,65E-06;3,37E-05;4,44E-06;2,05E-05
deoxi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
aspir;8,72E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;3,69E-05
dwell;3,31E-05;5,23E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
