words;T1;T2;T3;T4;T5;T6;T7
plain;1,35E-06;6,62E-06;1,58E-05;3,68E-05;1,79E-05;1,99E-05;7,80E-06
stake;1,22E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
remix;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
bihar;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;2,34E-05
fragi;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
cacta;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
datum;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
mrdre;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
alloc;0,000185622;8,61E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ocdma;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
spill;2,03E-05;6,62E-06;4,75E-05;2,17E-06;1,79E-05;5,97E-05;0,000117049
dlpfc;3,93E-05;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
upset;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
start;0,000188332;3,31E-05;1,58E-05;0,000244904;1,79E-05;1,99E-05;7,80E-06
gover;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
morph;3,12E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;0,000117049
gsame;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
aacvd;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
hoogh;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
gapdh;1,35E-06;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
achil;4,06E-06;6,62E-06;1,58E-05;3,25E-05;0,000160717;1,99E-05;7,80E-06
spino;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
gpfem;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
roman;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
dsdna;1,35E-06;6,62E-06;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
ashra;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;0,000148263
ketac;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
kengn;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
began;4,20E-05;5,96E-05;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
inlay;1,35E-06;6,62E-06;0,000142416;2,17E-06;1,79E-05;5,97E-05;7,80E-06
nerva;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sixti;9,08E-05;3,31E-05;1,58E-05;4,55E-05;1,79E-05;1,99E-05;7,80E-06
hepat;1,35E-06;0,000430472;1,58E-05;0,000223231;1,79E-05;1,99E-05;0,000148263
biota;1,35E-06;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;2,34E-05
shgcs;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
theta;9,48E-06;3,31E-05;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,80E-06
palop;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
crust;1,35E-06;0,000112585;1,58E-05;2,17E-06;1,79E-05;1,99E-05;0,000148263
scout;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
phase;0,000120587;0,000271529;1,58E-05;0,000396615;1,79E-05;1,99E-05;0,001271937
essay;1,22E-05;6,62E-06;1,58E-05;6,50E-06;1,79E-05;9,96E-05;7,80E-06
phtpp;1,35E-06;3,31E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
pupil;8,81E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
vinif;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
vmpfc;3,12E-05;9,93E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
pcmhs;2,03E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
releg;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
mglur;1,35E-06;0,000231793;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
dhaka;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
occup;0,00021814;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;0,000366755
print;9,48E-06;6,62E-06;0,001693172;1,08E-05;0,000839301;1,99E-05;7,80E-06
cagem;1,35E-06;4,64E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
forag;1,35E-06;6,62E-06;0,000142416;1,08E-05;1,79E-05;1,99E-05;8,58E-05
freed;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
soret;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
mesma;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
april;1,49E-05;6,62E-06;1,58E-05;4,98E-05;1,79E-05;1,99E-05;5,46E-05
hvgic;1,35E-06;6,62E-06;7,91E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
zonat;4,06E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
gocad;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
fuell;1,35E-06;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
ihhnv;1,35E-06;4,64E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
affer;4,06E-06;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
spout;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ellig;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
hpass;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
weber;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
julia;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ensur;9,35E-05;6,62E-06;1,58E-05;5,42E-05;5,36E-05;1,99E-05;7,80E-06
immin;1,22E-05;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
youku;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
oocyt;1,35E-06;4,64E-05;1,58E-05;6,50E-06;0,000160717;1,99E-05;2,34E-05
spect;1,35E-06;6,62E-06;1,58E-05;3,68E-05;1,79E-05;5,97E-05;7,80E-06
unmin;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
pmcdr;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
mngcs;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
pruni;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;5,46E-05
ordin;1,49E-05;6,62E-06;4,75E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
danio;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
marit;3,93E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
wrist;2,03E-05;6,62E-06;0,000300657;6,50E-06;1,79E-05;1,99E-05;7,80E-06
modal;0,000185622;6,62E-06;1,58E-05;0,000106197;5,36E-05;1,99E-05;7,80E-06
depth;7,99E-05;6,62E-06;1,58E-05;3,25E-05;1,79E-05;1,99E-05;3,90E-05
cyver;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
safer;1,49E-05;1,99E-05;4,75E-05;1,95E-05;0,000625011;1,99E-05;2,34E-05
elimi;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
uneth;1,22E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
nzesm;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
lnpep;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
xixth;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
watch;0,000120587;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
helen;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
wrote;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rabat;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
graft;1,35E-06;6,62E-06;0,000680434;0,000149543;5,36E-05;1,99E-05;0,000507214
giant;4,06E-06;6,62E-06;0,000142416;3,68E-05;0,000125002;1,99E-05;2,34E-05
eaaak;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
marri;5,28E-05;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
bread;1,35E-06;8,61E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
avnir;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
nasal;2,57E-05;3,31E-05;1,58E-05;8,02E-05;5,36E-05;1,99E-05;3,90E-05
objet;1,35E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
etoac;1,35E-06;9,93E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ignor;7,72E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rnase;1,35E-06;4,64E-05;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
upsid;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
negri;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
deliv;0,000107038;9,93E-05;4,75E-05;9,75E-05;1,79E-05;1,99E-05;7,80E-06
chyme;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
redor;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
retri;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
absci;1,35E-06;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
ergon;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
cfetr;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
share;0,000857655;1,99E-05;1,58E-05;0,000166882;1,79E-05;1,99E-05;2,34E-05
elect;0,000153104;1,99E-05;7,91E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
cairo;4,06E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
auprc;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
capit;0,000112457;6,62E-06;4,75E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
aceph;1,35E-06;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
rankl;1,35E-06;6,62E-06;1,58E-05;7,15E-05;1,79E-05;1,99E-05;7,80E-06
konno;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
mwsns;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
ostra;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
franc;4,74E-05;6,62E-06;7,91E-05;4,98E-05;1,79E-05;1,99E-05;2,34E-05
jammu;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
mutat;1,35E-06;3,31E-05;1,58E-05;0,001558284;1,79E-05;1,99E-05;7,80E-06
nopow;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sindh;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
angul;1,35E-06;6,62E-06;0,000332305;2,17E-06;8,93E-05;1,99E-05;7,80E-06
lsrwh;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
aeuro;1,22E-05;6,62E-06;1,58E-05;2,17E-06;0,000232147;9,96E-05;7,02E-05
muctr;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
merra;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
touch;0,000242528;1,99E-05;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
luffa;1,35E-06;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,80E-06
lemon;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sensu;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
acryl;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;0,000273115
spdef;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
otago;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
coral;1,35E-06;6,62E-06;0,001503284;2,17E-06;1,79E-05;1,99E-05;7,80E-06
norri;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
priel;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
adopt;0,000266916;6,62E-06;4,75E-05;6,29E-05;1,79E-05;1,99E-05;2,34E-05
crome;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
gonad;4,06E-06;6,62E-06;1,58E-05;4,12E-05;1,79E-05;1,99E-05;7,80E-06
weibo;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
gadam;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
girth;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;5,97E-05;7,80E-06
xenon;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
suchi;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
lmfdb;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
viola;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
grace;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
embay;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,02E-05
istag;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
misus;0,000115167;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
efect;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
tenni;6,77E-06;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
staff;0,000280465;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
grate;3,93E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
antro;1,35E-06;6,62E-06;1,58E-05;2,17E-06;8,93E-05;1,99E-05;7,80E-06
snake;4,06E-06;1,99E-05;1,58E-05;2,38E-05;1,79E-05;0,000258887;7,80E-06
decea;1,35E-06;6,62E-06;1,58E-05;2,82E-05;1,79E-05;1,99E-05;2,34E-05
labda;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
selfi;3,12E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
braze;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
runup;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hermf;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
coley;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
rrdps;1,35E-06;3,31E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
endur;4,74E-05;4,64E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
globe;1,22E-05;6,62E-06;4,75E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
playa;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rhces;1,35E-06;9,93E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
heatz;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
opnet;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
midst;9,48E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
drawn;9,62E-05;6,62E-06;1,58E-05;1,52E-05;1,79E-05;1,99E-05;8,58E-05
joint;0,000285885;4,64E-05;0,000174064;0,000635017;8,93E-05;1,99E-05;7,80E-06
merck;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
blert;6,77E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rachi;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;0,000179229;7,80E-06
manga;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sweet;4,06E-06;0,000152321;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
aloud;1,76E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
mvlsi;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hamsc;1,35E-06;4,64E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
polut;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
topic;0,00035634;6,62E-06;1,58E-05;0,000101863;1,79E-05;1,99E-05;5,46E-05
upcom;1,76E-05;6,62E-06;1,58E-05;6,50E-06;1,79E-05;5,97E-05;7,80E-06
prose;1,49E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
facad;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
dater;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
fecit;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
uroth;1,35E-06;6,62E-06;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
bruce;1,35E-06;6,62E-06;1,58E-05;2,38E-05;1,79E-05;1,99E-05;7,80E-06
cover;5,83E-05;6,62E-06;1,58E-05;0,000175551;1,79E-05;1,99E-05;7,80E-06
swppp;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
irrev;1,35E-06;8,61E-05;1,58E-05;3,25E-05;1,79E-05;1,99E-05;3,90E-05
inlet;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rrmse;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
donou;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
nobel;4,06E-06;6,62E-06;1,58E-05;6,50E-06;5,36E-05;1,99E-05;7,80E-06
klucz;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
advic;5,83E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
kahan;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
inmci;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
tpanc;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
micro;1,49E-05;6,62E-06;0,000458897;1,95E-05;1,79E-05;1,99E-05;7,80E-06
pupal;1,35E-06;4,64E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hspet;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;5,46E-05
katow;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
anvil;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
itali;5,28E-05;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,02E-05
brown;4,06E-06;0,000192057;7,91E-05;2,82E-05;1,79E-05;1,99E-05;7,80E-06
negev;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
chauv;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
attir;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
women;0,001299354;6,62E-06;1,58E-05;0,000270912;1,79E-05;1,99E-05;5,46E-05
weigh;2,30E-05;3,31E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
fibro;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
berat;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hpscs;1,35E-06;6,62E-06;1,58E-05;6,50E-06;5,36E-05;1,99E-05;7,80E-06
xienc;1,35E-06;6,62E-06;1,58E-05;2,17E-06;5,36E-05;1,99E-05;7,80E-06
muscl;6,10E-05;0,000258283;0,000363953;0,000613344;0,000625011;1,99E-05;5,46E-05
desir;0,00035092;6,62E-06;4,75E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
unlin;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
cstip;1,35E-06;5,96E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
szita;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
hoehn;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
emmet;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;2,34E-05
colic;1,35E-06;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
qqqpp;1,35E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
bunch;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
smfcs;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;5,46E-05
waren;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,02E-05
weill;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
carex;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;5,46E-05
proxi;5,28E-05;6,62E-06;0,000110768;1,52E-05;1,79E-05;1,99E-05;7,80E-06
testb;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
rapid;8,81E-05;0,000271529;1,58E-05;0,000487641;1,79E-05;1,99E-05;0,000522821
arter;1,35E-06;6,62E-06;1,58E-05;1,52E-05;0,000160717;1,99E-05;7,80E-06
cough;1,49E-05;6,62E-06;0,000458897;1,95E-05;1,79E-05;1,99E-05;7,02E-05
sepia;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
flake;4,06E-06;1,99E-05;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
sight;2,57E-05;6,62E-06;1,58E-05;1,52E-05;1,79E-05;1,99E-05;7,80E-06
deoxi;1,35E-06;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;8,58E-05
aspir;6,77E-06;6,62E-06;1,58E-05;3,68E-05;1,79E-05;1,99E-05;7,80E-06
igfem;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
dwell;5,01E-05;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
durat;0,000323822;1,99E-05;1,58E-05;0,000279581;5,36E-05;5,97E-05;7,80E-06
palat;1,22E-05;9,93E-05;4,75E-05;2,38E-05;1,79E-05;1,99E-05;7,80E-06
ndfeb;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
shade;4,06E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
sepsi;1,35E-06;6,62E-06;1,58E-05;1,95E-05;1,79E-05;1,99E-05;7,80E-06
luigi;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;9,96E-05;7,80E-06
huang;1,35E-06;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
induc;0,000196461;0,004933873;1,58E-05;0,001792352;5,36E-05;1,99E-05;2,34E-05
chain;6,77E-06;0,000231793;1,58E-05;0,000374942;1,79E-05;1,99E-05;0,000351148
malat;1,35E-06;6,62E-06;1,58E-05;1,08E-05;1,79E-05;1,99E-05;7,80E-06
taxon;1,35E-06;6,62E-06;1,58E-05;2,17E-06;1,79E-05;1,99E-05;3,90E-05
chaco;1,35E-06;6,62E-06;1,58E-05;2,17E-06;0,000232147;1,99E-05;7,80E-06
decod;8,26E-05;6,62E-06;1,58E-05;6,50E-06;1,79E-05;1,99E-05;7,80E-06
prawn;1,35E-06;5,96E-05;1,58E-05;2,17E-06;1,79E-05;1,99E-05;7,80E-06
